149   10.32383126871300050
-4.15175693545500035    -4.11696508572299980     4.04149090481500028
-2.66514987644145407     0.69505135031848919    -0.71146163494429782
 0.79912634247950587     4.16188968625246325     0.58599558587281442
 2.27777488269174233     2.27295013750336716     0.55427236368446542
 0.36231779277977699    -2.43448138220501287     2.43449565985949512
 4.16188968625240996    -1.30347691141797850     2.73123373275488301
-2.66187839616619071    -4.16188968625237088    -1.30535126593940309
 4.16188968625237887    -0.08431477273172647    -2.74411009614338042
 4.16188968625247124     0.82663624485316800     0.60125123500926914
-1.28349245462049288    -4.16188968625247835    -2.75451578824337107
-0.51413884037644875    -4.16188968625239930     1.93661583369182377
-3.84036199383599985     4.16161897199700004    -4.04381554424900003
-1.51635044168345057     4.16188968625235223    -4.16188968625235045
 4.16188968625250677    -2.70105465262662170     4.16188968625251032
-2.21399697631915604    -4.16188968625233890     0.78142057628527040
-0.64727390180212652     4.16188968625226607    -0.83723917995838149
-2.57628007414399107     1.24153647785887000     4.16188968625243394
-4.16188968625233890     0.66080671321353512    -2.23390872486903369
 0.82203692747824508    -0.61169964168503177    -4.16188968625238953
 0.85574534216044384    -2.74509254447740680    -0.88730543209573842
 1.33421788014417664    -4.16188968625252009     2.70183583882416078
-0.09146446127493649     2.73698318536011787    -4.16188968625248723
 0.15655516995163027    -4.16188968625239397    -4.16188968625232913
-2.73663521929740972     4.16188968625253874     1.23634635829717232
 4.14383165277913434    -3.66173225974371563    -4.16188927793752761
-1.01519054907751616     1.82913788610488681     2.44774958139444010
 0.40552749582139402     3.27584927219847843     2.38879874256378155
 0.39270421212451162    -1.03103745765571864    -1.80796175843911033
 0.90862733688037567    -0.52505969878081493     4.16188968625244282
 2.27607230011676709     0.86185874058139733    -0.86305568415096212
 2.31594086392609455     0.93146372431381275     4.16188966531693172
 2.74767612387949089     2.74767612387930171    -4.16188968625254851
 1.32276962228879058     4.16188968625249878    -1.34423696890151323
 1.33346256149019315     4.16188968625252453    -4.16188968625252453
-0.94456725630233307    -0.96577999884297405    -3.29370954450537790
-0.60758562945057437    -2.71639187828823925     0.55755268850661144
 1.32991722238240828     1.32274022712662531    -4.16188968625254407
 0.90125741715617058    -4.16188968625228917     0.52358595638465155
 2.76471277393242731    -1.27000724751393812     4.16188968625251832
-2.25600828746662119     2.30368994694243234    -4.16188968625232292
-2.70168811994788882    -1.36426401611027548    -4.16188968625247568
-4.16188968625254940     2.48033938732214709     4.16188968625255029
 0.39555415153531637    -1.04318289828630983     0.99811692390500617
 2.79672324156819307    -4.16188968625254851     1.33427211207632479
-2.73630740618533341    -2.76304332355102300    -2.73282777223467876
-2.44981489671468644     0.22964219028910723     2.44140239781300661
 3.28588043455497525    -0.93709163585257416     0.95035258671340239
-4.16188968606719278    -4.16188968625233180     0.01751158841432544
-1.27064988734226159    -1.34095605997510869     2.06352541129653799
 3.21750440273580418     0.43179069633586520     2.41981317184484679
 0.38806978713873036     1.81517610701628240     1.02273537180670870
 2.07966330872664695     3.66852169195275613     4.00786206440098969
-2.98734577233990972    -2.35175877345351392     2.24025433608487878
-4.16188968625254851     2.75910070397269092     1.26520421023912699
 4.16188968625242950    -0.64016796742502535    -0.82290546728437786
 1.79081052808514385     0.38958740934646857     1.01882656569845853
-0.30952211060500001    -4.14770863983700000     4.06735097593699990
-2.72709696821913461    -0.72955002669518709     0.69091972347110642
-0.09144394064339070     4.16188968625235045    -2.75845053071557489
 0.49712757669014562    -2.41660861759447254    -3.24646386885771143
 2.74767612387931726     2.74767612387951576    -1.33346256150628717
-2.45131560318726160    -1.01176722199509972    -1.80989132353249649
 4.16188968625252276     1.33346256150611042    -4.16188968625250943
-2.79568612220563262     2.11639396637175503    -2.11244445016486759
 2.75125116633840472    -0.08431702860463806    -4.16188968625249345
-1.33403676518977954     2.80896480520229819     4.16188968625254851
 4.16188968625248545     1.33345919630161558    -1.33346592671879849
-1.05754369784097224    -1.00384131491148598    -0.37554929463412723
 2.31788573765172190    -0.73225153338121485    -2.32004949700176999
 4.10832518491599963    -4.16188543819883794    -2.14066678136500022
 1.33424676704667866    -2.70180879674083174     4.16188968625247036
-4.16188968625194278     4.16188968625146050    -0.16673942119235488
-2.32848029748752161    -4.16188968625245881     2.77814128013302941
 4.16188968625248545     0.16104015759876450     4.16188968625249078
 1.84154570120169803     1.88249799470702528     2.46676454056743300
-2.44801223706774618     1.76575658842102845     0.98971998696184260
 4.16188968625248279     2.74767612387929683    -2.74767612387931193
 2.74588991889623157     1.33167635652304917    -2.74946571721251676
-4.16188968625228206     2.16193185192316184    -3.57238079212151272
-2.70451276102108062    -4.16188968625240818    -4.16188968625241884
-2.26028095524345929     4.16188968625221811    -2.30539638139111469
 0.69370271118326443     2.22785340002242949     4.06776277128716313
-2.79236761268502587     2.70468345859113368     2.72172336679574256
-0.96489702751242745     3.28530322397032348     0.93214255504344223
-0.82232556335821017     2.34753488555987611    -2.34140291858722271
-1.03997036576363699     0.40497899237935009    -1.84046557507413389
-4.13220582215321386    -0.70274492272356703    -0.77108754497539023
-4.16188968625254230     1.25385077758484531     2.58210308984620873
 1.81940185377422181    -1.03098727891526631    -0.40634346632343704
-0.58140589998183179    -4.16188815968465242    -0.82442240266303057
 2.31391269875625971    -4.16188968625237532    -0.89218417162604113
-4.16188968625237177    -3.95359166063457934     2.00663499648224919
 2.24579373305345475    -4.15850312995274862    -3.77372380887575076
 4.16188968625248190     4.16188968625247124     2.16753493482702586
 0.88344642856863853    -4.16188968625217637    -2.29865886368989880
 2.74808066811662721    -2.74808066811673601     2.74805355214613289
-4.16188283754248989     0.69108649267431255     0.66291149972708296
-4.16188968625237532     0.12893322022538198    -4.16188968625241706
-4.16188968625247657    -1.33163290416120983    -2.79560033318900514
 0.86144182477773301     2.27573641718678887    -0.86506840896001702
-4.16188968625232913     2.19633641904125998    -0.65398737988569777
-4.16188968625239308    -2.79219902854777047    -4.16188968625243927
-0.60136160286375717     0.80296902827487060    -4.16188968625232736
-2.80699103000432260     4.16188968625248545     4.16188968625244105
 4.01172602400672140     4.16188682644502883     4.16188968625234956
-2.35142132369008294    -2.71803579548683993     4.16188968625241706
-4.16188968625233002     3.57699540555755346    -2.10098768646466949
 2.74767612387922400     4.16188968625249611    -2.74767612387950333
 3.26423662861007546    -2.41147728890559110    -0.48829343251138030
-1.01816479161506535    -2.44773782498980719    -1.75888301067234343
 4.16188968625249256     4.16188968625248989    -4.16188968625243572
-0.64004777830789195     0.74048970821215920     4.16188966562424500
-4.16188968625238598    -1.94572764842732382     3.80728506960644530
 4.16188968625250855     4.16188968625251654    -1.33346256150620568
-1.25118940066258211    -2.74123658858657215    -4.16188968625244815
 4.16188968625254585    -2.70067105637237992     1.30020315261160979
 4.16188968625233713    -2.05240759813276252    -2.23909020998515906
 2.73423962182031177     4.16188968625244549     0.08068716904317486
-2.41289558750637223    -2.47057647358418553    -0.26734010143008430
-4.16188968625255384     4.16188968625255384     2.69075079705916709
 1.78648625116278659    -1.02256969670456210     2.43508699671341677
 4.16188968625245970    -4.16188902889480694    -0.12734363028147946
-4.16188968625238065    -2.12187339761318228     0.63788131201528808
 0.42552342760259926     0.44229152930417281     2.47937899851134835
 2.16555984574143245     4.16188968625247302     2.04642685134317670
-1.03490141105254452     1.81757611230655236    -0.42464648971346841
 2.23267544739222901    -2.02947923179588008    -4.16188968625238243
 2.70105465262658706    -4.16188968625254940     4.16188968625254940
-2.11173075521203168    -0.73245063453738601     4.16188968625247746
 4.15642054969940755     2.16638410434407325     4.16132167635210770
-2.38737297863909825     0.49631085314831508    -3.31564850950120471
-2.40848006988352470     3.26799721595599157    -0.52242322568509969
-4.16188968625237887     0.02258522453101433     4.16188968625230782
 4.16188968625241973     2.16343796897831320     2.08885371900022143
 4.16188968625255828    -4.16188968625255828     2.79588785443405108
 4.16188968625234512    -1.50209661871560174    -4.16188968625229538
-4.16188949163668465    -2.64955931918059973    -1.29124998682871928
-1.00611814813164369     0.38186022228781008     1.06569553628138047
-4.16188968625237976    -4.16188968625236910    -2.62821411960719420
 4.16188968625238598     2.76130720371026417     0.09425194412714685
 1.81723586394344605    -2.44987957236453857     1.00317417034462575
-1.36215154961177287     4.16188968625242328     2.68920376415898676
-4.16188968625246503    -0.74051830833868815     2.08420704239588028
 0.13891749962475158     4.16188968625249522     4.16188968625251743
 0.37115472519606824     0.39565414641396368    -0.39082246526663955
 0.85928795446919071     0.85694263246918800    -2.27468522117864769
 2.28146530579823370    -2.73169190392480488    -2.28985418637041205
-0.51200884869138630    -1.93282133636159914     4.16188968625247391
 1.32810586980267886     2.74231943217562746    -2.75306336636982918
